cgpa,backlogs,college_tier,country,university_ranking_band,internship_count,aptitude_score,communication_score,specialization,industry,internship_quality_score,placement_status
6.477336614,3,Tier 1,Germany,100-300,1,74.26017365,67.87800158,Core CS,Tech,5.41910496,Not Placed
8.412363392,0,Tier 2,India,100-300,2,93.03537074,76.70806221,Cybersecurity,Manufacturing,5.394784713,Placed
7.323985369,2,Tier 1,India,300+,1,70.45417731,69.29530704,Core CS,Other,4.128195223,Placed
5.991292837,1,Tier 1,Canada,Top 100,3,73.66639507,81.31999863,Cybersecurity,Finance,3.221377547,Placed
7.734289558,1,Tier 2,Germany,300+,1,88.8568131,67.33305003,Data Science,Finance,3.642415405,Not Placed
8.697724958,0,Tier 2,UK,100-300,0,56.65971581,60.0781745,Cybersecurity,Manufacturing,5.602101036,Placed
7.825972208,2,Tier 1,Germany,100-300,4,68.85954719,72.6362287,AI/ML,Other,5.972718568,Placed
5.784504027,4,Tier 3,Canada,300+,2,87.04405273,70.36853696,Core CS,Healthcare,5.420154371,Not Placed
6.612612742,1,Tier 3,India,100-300,2,82.49392615,76.18686142,Data Science,Finance,9.696876119,Placed
8.013528919,0,Tier 2,Germany,300+,3,81.8902478,58.66012745,AI/ML,Consulting,6.396389206,Placed
6.433864428,0,Tier 1,Canada,300+,2,35.76471187,74.70006791,AI/ML,Other,6.498968299,Not Placed
7.355055543,0,Tier 3,UK,100-300,3,60.27328754,85.75130417,AI/ML,Other,5.115095381,Not Placed
7.619707243,0,Tier 2,India,300+,1,48.60142301,40.50167985,Cybersecurity,Manufacturing,3.099822121,Placed
6.258455623,2,Tier 1,Germany,100-300,5,91.76775608,66.0888846,AI/ML,Finance,4.144691389,Placed
6.952379715,2,Tier 2,Germany,100-300,1,77.94487887,53.73037533,AI/ML,Other,7.670874499,Placed
4.406986128,4,Tier 2,India,300+,1,69.84884503,78.37196762,Cybersecurity,Tech,2.9831908,Not Placed
6.180489887,0,Tier 2,Germany,Top 100,2,59.30164849,66.58249199,Data Science,Tech,4.878481046,Placed
6.797945479,0,Tier 2,India,100-300,2,65.27457578,55.86796282,Cybersecurity,Other,5.01262626,Placed
6.001773454,3,Tier 2,Canada,100-300,1,100,57.92215311,Data Science,Consulting,7.017660804,Not Placed
8.305929043,0,Tier 3,India,100-300,2,70.53874364,91.59867759,Data Science,Healthcare,6.210142436,Placed
5.855886898,2,Tier 2,UK,300+,2,61.23998068,62.93326757,AI/ML,Tech,5.572363859,Not Placed
6.647964411,2,Tier 1,India,Top 100,3,52.88308025,65.97103651,Cloud,Other,4.675795075,Not Placed
7.104592462,0,Tier 1,Germany,100-300,4,97.97113381,71.38260626,Core CS,Other,1.677836479,Placed
8.153018631,0,Tier 2,India,300+,0,70.19207112,50.76410374,Cloud,Other,4.758530885,Placed
5.851310279,1,Tier 2,India,100-300,0,65.2561616,79.48615873,AI/ML,Healthcare,4.624009852,Not Placed
7.930531002,0,Tier 1,India,Top 100,1,50.44657861,48.0097595,Data Science,Healthcare,5.538139681,Placed
7.008186449,1,Tier 2,UK,100-300,1,56.68801773,76.64586682,Cybersecurity,Tech,3.98153387,Placed
6.214793079,0,Tier 1,UK,Top 100,2,88.36695744,55.62299983,AI/ML,Finance,2.65366346,Placed
7.369682779,1,Tier 3,Germany,100-300,2,46.62968546,64.90853812,Data Science,Other,6.261883798,Placed
7.159247756,2,Tier 3,Germany,300+,1,51.54531687,81.23991139,Cybersecurity,Healthcare,4.568538017,Placed
6.519826498,1,Tier 1,India,100-300,0,64.91689326,54.82849451,AI/ML,Finance,4.843521522,Not Placed
7.055841668,3,Tier 2,USA,300+,0,77.62925302,62.04799376,Data Science,Manufacturing,2.416960344,Not Placed
6.691749123,1,Tier 3,Canada,300+,1,72.14218406,57.97012953,Cloud,Manufacturing,4.548455054,Not Placed
7.090813876,2,Tier 1,India,100-300,1,62.52545302,71.38698244,Cloud,Healthcare,6.101989368,Not Placed
7.52970454,2,Tier 3,Canada,100-300,2,62.0058372,48.50008829,Core CS,Tech,5.632643051,Placed
8.268813453,1,Tier 2,UK,300+,4,61.02888347,57.65285823,AI/ML,Consulting,4.764816473,Placed
6.009747601,1,Tier 2,Germany,300+,3,69.04375359,69.59144538,Data Science,Tech,3.896092978,Placed
8.7064267,2,Tier 1,USA,300+,2,57.85250748,94.84556281,Data Science,Finance,5.233575278,Placed
5.43832976,1,Tier 3,Germany,100-300,0,74.46718025,68.78003345,Cloud,Finance,5.074081641,Placed
6.878571924,0,Tier 2,UK,300+,5,89.44853833,62.93632886,Cybersecurity,Consulting,5.491815768,Placed
7.470653765,1,Tier 3,India,Top 100,2,86.75843016,61.36500932,Cybersecurity,Healthcare,5.978948431,Not Placed
7.224793494,1,Tier 3,UK,300+,4,46.50045723,95.25418962,Cybersecurity,Manufacturing,6.299599071,Placed
6.501840384,1,Tier 2,USA,300+,1,55.01430888,78.79954071,Cybersecurity,Healthcare,5.020957959,Placed
6.8335022,2,Tier 1,India,100-300,1,77.843273,48.72760083,Data Science,Consulting,7.539188287,Placed
6.605599252,0,Tier 1,India,100-300,1,72.80952327,35.12037199,Cloud,Healthcare,5.874242637,Not Placed
6.528508194,1,Tier 1,USA,100-300,2,73.82241303,47.09745941,Cybersecurity,Tech,3.74332692,Placed
7.679681678,2,Tier 3,Germany,100-300,0,93.02579014,67.48998734,Cybersecurity,Tech,5.706072069,Placed
7.285612389,3,Tier 1,India,Top 100,5,100,66.22491181,Core CS,Consulting,5.888462532,Placed
6.445672324,1,Tier 2,Germany,300+,2,82.1406158,68.26675474,AI/ML,Tech,5.973461405,Placed
7.7196799,1,Tier 2,Canada,100-300,1,47.9751501,91.10573467,Core CS,Tech,4.57505861,Not Placed
7.245839617,2,Tier 3,USA,Top 100,1,67.81066514,67.38745153,Data Science,Other,2.144759282,Not Placed
7.650289695,0,Tier 2,Canada,100-300,1,91.15721555,67.08714724,AI/ML,Manufacturing,7.369563793,Not Placed
7.503703074,2,Tier 3,India,300+,0,96.92233735,62.08008329,AI/ML,Consulting,5.002916156,Placed
6.336803991,1,Tier 3,USA,Top 100,0,67.18484359,70.22798791,Cybersecurity,Finance,1.654736031,Placed
6.551855168,1,Tier 3,India,Top 100,1,78.04045517,74.92888561,AI/ML,Healthcare,4.451672872,Placed
7.597834884,1,Tier 1,USA,100-300,3,80.95304626,65.80554524,Data Science,Other,6.292144891,Placed
7.488296212,1,Tier 1,Germany,300+,2,83.51684099,47.38516712,Core CS,Finance,3.541332687,Placed
6.983278725,2,Tier 1,UK,300+,2,87.40562563,50.11114793,Cybersecurity,Finance,3.369893227,Placed
7.093861907,1,Tier 2,UK,100-300,1,31.05838844,73.38823082,Cloud,Manufacturing,4.653720723,Not Placed
8.022131917,1,Tier 3,USA,300+,2,80.97681207,51.922962,Core CS,Manufacturing,5.465575843,Placed
6.526742889,1,Tier 1,Canada,Top 100,0,69.03010473,61.2325514,Cybersecurity,Tech,3.986355421,Not Placed
7.437677905,1,Tier 1,USA,300+,1,73.28785654,37.75908394,Cybersecurity,Finance,4.579515033,Not Placed
6.838245878,1,Tier 2,Germany,Top 100,1,56.09399113,79.04069855,AI/ML,Consulting,6.168786302,Placed
6.825855037,1,Tier 1,Canada,Top 100,3,58.07173322,56.42161599,Cybersecurity,Healthcare,4.969364791,Placed
7.879021482,1,Tier 2,USA,100-300,2,66.57193515,33.46887197,Cybersecurity,Tech,3.039687919,Not Placed
7.660333079,1,Tier 1,USA,300+,3,79.27082167,74.96807097,AI/ML,Consulting,6.978592625,Placed
7.650807709,1,Tier 2,India,100-300,0,49.11670105,43.9223096,Core CS,Tech,4.918077044,Placed
8.044383046,0,Tier 2,Germany,100-300,2,71.15426806,47.48415722,Cloud,Consulting,3.950584648,Placed
7.016803073,2,Tier 2,Germany,100-300,3,95.03964944,77.07786685,Cloud,Tech,4.723219956,Placed
7.545562377,1,Tier 1,UK,300+,1,100,55.81362773,Cloud,Healthcare,3.176903722,Placed
6.751786595,2,Tier 1,India,100-300,3,71.79379082,91.99421326,Data Science,Consulting,4.939996879,Placed
7.259333082,0,Tier 3,Canada,300+,1,65.49054746,44.36943995,Core CS,Tech,5.900436828,Placed
6.895885557,1,Tier 3,UK,Top 100,0,65.06243559,89.62632244,AI/ML,Healthcare,4.109030208,Not Placed
7.077596772,1,Tier 2,Germany,100-300,0,80.22858439,49.89741123,Cloud,Other,4.562260125,Placed
7.47612562,1,Tier 2,USA,100-300,1,79.72040544,59.81832053,Cybersecurity,Healthcare,4.254773547,Placed
6.345423453,3,Tier 1,India,300+,2,66.38720662,49.93607963,Cybersecurity,Healthcare,5.892384212,Not Placed
8.673909821,0,Tier 3,Germany,300+,2,58.6353785,81.0383844,Cybersecurity,Tech,5.135789305,Placed
6.195186095,0,Tier 3,Germany,100-300,2,52.91664696,87.91153307,Cybersecurity,Consulting,3.883827697,Placed
6.02864911,1,Tier 2,India,300+,2,67.81422354,58.8174469,AI/ML,Manufacturing,4.925648971,Placed
7.926488699,4,Tier 3,Germany,300+,1,88.06491328,60.83253576,Cloud,Manufacturing,4.860249313,Not Placed
7.633330155,0,Tier 1,UK,300+,3,58.78428822,42.14460548,Cybersecurity,Consulting,4.980339441,Placed
7.499295854,0,Tier 2,India,Top 100,2,62.64312351,82.43181405,Core CS,Healthcare,3.942712485,Placed
7.502676407,2,Tier 3,Germany,300+,4,68.00977379,50.35857394,Core CS,Tech,6.082339273,Placed
6.990202582,1,Tier 2,Germany,300+,0,58.14255059,45.7338259,AI/ML,Finance,4.390756793,Not Placed
6.282196503,0,Tier 1,India,300+,2,100,64.82804532,AI/ML,Finance,4.341845812,Placed
7.060643647,1,Tier 3,USA,Top 100,2,78.29227538,57.60391585,Core CS,Healthcare,5.29891584,Placed
6.458270631,0,Tier 1,Canada,100-300,0,82.26140418,53.85681667,Data Science,Consulting,7.779778102,Placed
7.780095787,1,Tier 3,India,300+,0,53.10334899,62.48128822,Data Science,Tech,6.485964908,Placed
6.882354095,1,Tier 1,USA,100-300,1,66.50499629,54.77593047,Cloud,Consulting,3.958329617,Placed
6.339602243,0,Tier 2,Germany,100-300,2,81.48022204,67.34925855,Cloud,Healthcare,2.921202775,Placed
6.742891327,1,Tier 2,UK,100-300,4,74.82016746,83.43123215,Cybersecurity,Tech,5.407928065,Placed
7.330345163,0,Tier 1,Germany,Top 100,3,100,30,Core CS,Other,4.219902255,Placed
6.549020358,0,Tier 3,Germany,100-300,1,81.35257978,70.0142296,Data Science,Manufacturing,4.519621693,Placed
6.342223684,2,Tier 3,USA,300+,2,60.99047613,84.95802296,AI/ML,Consulting,4.527863284,Not Placed
7.194949769,1,Tier 2,India,Top 100,2,70.83740788,70.11156224,Cybersecurity,Consulting,4.891848732,Placed
7.195973257,1,Tier 1,Canada,300+,2,76.47058433,83.74690074,Cloud,Healthcare,4.735477378,Not Placed
6.59444546,1,Tier 3,Canada,100-300,3,85.99418068,75.60554723,Data Science,Consulting,4.161019816,Placed
6.623169356,1,Tier 3,India,300+,2,33.42931214,69.45613798,Data Science,Healthcare,1.671995723,Not Placed
7.18563995,0,Tier 3,India,300+,0,57.2403518,44.03770335,Cloud,Other,5.334322818,Not Placed
5.841532527,1,Tier 2,UK,Top 100,1,75.19291945,42.96199455,Cloud,Other,5.581039932,Placed
5.87402898,1,Tier 1,India,300+,4,35.34011869,47.82573787,Cybersecurity,Other,3.248374015,Not Placed
6.425244623,2,Tier 3,UK,300+,2,88.4584992,80.48055362,Core CS,Manufacturing,5.908148562,Placed
6.829242279,4,Tier 3,India,Top 100,0,72.07446785,61.85734372,Cloud,Healthcare,5.409814022,Placed
7.248726052,4,Tier 2,UK,100-300,0,68.26026552,68.53424478,Core CS,Healthcare,5.256342941,Not Placed
8.180284974,0,Tier 2,India,100-300,2,48.90768557,69.71927912,Data Science,Tech,5.629652086,Placed
7.686127699,1,Tier 2,India,300+,1,94.98689008,61.2048043,Data Science,Other,6.31539002,Not Placed
6.872049176,1,Tier 3,Canada,Top 100,0,50.87936916,64.00956503,Core CS,Other,5.776998395,Not Placed
6.984787034,1,Tier 3,Germany,100-300,2,87.42792776,81.47799517,Cybersecurity,Consulting,2.626975548,Placed
6.197976508,2,Tier 3,Germany,100-300,1,100,58.27312447,AI/ML,Healthcare,6.702258588,Placed
6.985189491,2,Tier 2,UK,100-300,5,96.78194061,69.29951844,Core CS,Healthcare,5.827617039,Placed
6.769073089,3,Tier 2,USA,Top 100,2,74.24580034,54.74572628,Cloud,Tech,3.441224403,Not Placed
7.258174848,2,Tier 3,Canada,100-300,2,66.64419651,63.46996793,Data Science,Tech,2.395025589,Not Placed
6.338215245,1,Tier 1,India,100-300,2,84.39988257,82.10297928,Cybersecurity,Other,2.98649036,Not Placed
7.415477211,3,Tier 2,Canada,100-300,2,68.95155586,65.05982713,Data Science,Consulting,6.996578112,Placed
8.22619113,1,Tier 2,USA,300+,3,75.13340226,56.08449464,AI/ML,Tech,5.200320589,Placed
6.912991881,0,Tier 3,Canada,100-300,1,52.44887574,80.8366429,Cybersecurity,Consulting,6.154452712,Not Placed
7.321369378,1,Tier 1,USA,Top 100,2,83.50788668,84.48953267,Data Science,Other,8.139612204,Placed
7.552115193,1,Tier 1,USA,100-300,1,60.36143014,100,Core CS,Consulting,3.434052533,Placed
6.679023622,1,Tier 1,USA,Top 100,1,91.36337152,69.33633706,Data Science,Finance,3.112646908,Placed
7.179273985,2,Tier 2,USA,300+,0,51.41300836,51.65360426,Data Science,Finance,5.027887266,Not Placed
7.010073921,1,Tier 1,USA,Top 100,1,62.65593104,54.64249265,Data Science,Healthcare,5.450319662,Not Placed
7.078140879,1,Tier 2,India,100-300,0,66.98159616,59.87547625,Cloud,Consulting,6.173190119,Placed
6.381592173,1,Tier 3,Canada,100-300,3,61.39543581,74.36529743,Cloud,Consulting,3.421676529,Placed
7.019608139,1,Tier 2,Germany,300+,1,62.09791419,50.94385131,Data Science,Finance,4.010608311,Not Placed
7.398398633,0,Tier 1,Germany,Top 100,1,71.73731391,73.55573711,Core CS,Other,7.191045682,Placed
8.160914886,0,Tier 3,India,100-300,1,61.03142187,48.4831064,AI/ML,Tech,5.95601446,Placed
7.767416661,1,Tier 2,UK,300+,0,59.11725332,61.77505526,Cybersecurity,Tech,5.701676713,Placed
8.722545966,1,Tier 1,USA,300+,0,66.54157574,51.81934817,Core CS,Tech,4.849601794,Placed
6.38612195,1,Tier 2,Canada,300+,0,83.53525216,56.55615927,Core CS,Consulting,6.7902297,Not Placed
7.697856509,3,Tier 3,USA,300+,1,88.97493838,83.59887217,Core CS,Finance,6.801542549,Not Placed
7.146673605,0,Tier 3,USA,100-300,5,61.05771824,43.10736012,Cybersecurity,Other,4.998914489,Placed
8.751842347,1,Tier 2,Germany,Top 100,0,73.72730371,76.09960562,Cloud,Manufacturing,3.028594674,Placed
6.353361372,0,Tier 1,USA,Top 100,0,75.950062,67.886884,AI/ML,Finance,6.215870683,Placed
6.328222526,2,Tier 3,Canada,300+,0,91.88312143,65.79938821,Data Science,Healthcare,5.600194798,Not Placed
6.520485884,1,Tier 2,Canada,100-300,0,100,74.70158923,Data Science,Tech,4.992609739,Placed
5.300883421,2,Tier 3,Germany,100-300,0,35.67991168,65.0736379,AI/ML,Tech,6.246199579,Placed
6.579395983,0,Tier 2,India,100-300,0,42.45771508,49.59780348,Core CS,Other,5.556616209,Placed
6.392693871,1,Tier 1,Germany,300+,2,68.50934805,100,Cybersecurity,Consulting,4.370482194,Placed
7.120315029,0,Tier 1,Germany,Top 100,2,52.69085826,50.65303861,Core CS,Healthcare,6.53763024,Placed
7.273404781,0,Tier 1,USA,300+,4,57.29381491,85.23877812,Data Science,Other,5.412178516,Placed
8.500936671,2,Tier 1,UK,300+,0,47.96198763,47.30186258,Cybersecurity,Finance,6.83275006,Placed
7.760339071,1,Tier 1,India,100-300,1,74.44486648,100,Core CS,Other,5.439749415,Not Placed
6.538477075,3,Tier 2,India,100-300,4,64.81677661,46.97514089,Cybersecurity,Consulting,5.702669668,Not Placed
6.281268263,1,Tier 2,India,300+,2,87.03642125,56.87357474,Core CS,Manufacturing,7.00192184,Placed
7.393535337,1,Tier 2,USA,100-300,1,67.22215947,38.02833685,AI/ML,Tech,7.213580869,Placed
5.943813434,1,Tier 2,Germany,100-300,3,71.7329966,56.1673123,Cybersecurity,Manufacturing,3.881746005,Placed
8.465167013,0,Tier 3,USA,300+,1,94.16995162,69.79937297,AI/ML,Other,6.832156147,Placed
7.943552097,0,Tier 3,Canada,300+,4,73.95248419,59.88345676,Cybersecurity,Tech,4.369271995,Placed
6.624659478,4,Tier 1,UK,100-300,0,71.98593859,85.04238368,Core CS,Tech,6.079701119,Not Placed
5.629492377,2,Tier 2,UK,100-300,0,52.40815224,65.43512036,Data Science,Healthcare,4.390001027,Placed
8.083097899,1,Tier 1,USA,Top 100,1,71.9232618,71.6160942,Cybersecurity,Healthcare,3.062347603,Placed
6.908368124,1,Tier 1,Germany,100-300,2,61.23363208,65.26206165,Cybersecurity,Consulting,5.406846387,Placed
7.99025305,0,Tier 2,India,Top 100,0,71.32110375,54.59834494,Data Science,Healthcare,6.872961862,Placed
5.724457873,2,Tier 2,Canada,Top 100,0,47.52102622,95.78293794,Data Science,Tech,5.521996785,Not Placed
6.520499982,1,Tier 3,Canada,100-300,0,66.24813586,70.39615452,Data Science,Finance,3.56138511,Placed
7.00419496,2,Tier 2,UK,100-300,1,52.60057613,63.68878602,Data Science,Tech,5.405308238,Placed
7.037584475,1,Tier 1,Germany,300+,0,95.14328806,46.14305731,Cloud,Finance,4.812002053,Not Placed
6.639947623,2,Tier 3,India,100-300,2,84.7872808,76.02718458,AI/ML,Other,6.10960525,Not Placed
7.498279946,1,Tier 1,UK,Top 100,3,70.55383749,62.01750127,Core CS,Other,6.700729725,Placed
6.145903656,1,Tier 1,Germany,300+,0,71.34753775,73.34116097,Data Science,Other,2.801438755,Not Placed
6.886096412,1,Tier 1,India,100-300,4,69.89005142,64.95108172,Cloud,Healthcare,5.112821273,Placed
7.096236505,2,Tier 3,USA,300+,2,87.84582379,82.78215909,Data Science,Manufacturing,3.67597847,Not Placed
7.411551067,1,Tier 2,Germany,300+,1,61.74490252,90.12350515,Core CS,Manufacturing,5.42133921,Not Placed
7.569291902,1,Tier 2,Canada,100-300,2,100,60.51416868,Cloud,Healthcare,3.09078434,Placed
6.100286327,1,Tier 3,Germany,100-300,0,67.18423782,69.3225488,Core CS,Other,4.638244658,Not Placed
5.772708663,2,Tier 2,Germany,100-300,2,45.96621064,47.48059745,AI/ML,Manufacturing,5.056885662,Not Placed
8.022141458,0,Tier 3,Germany,100-300,0,73.06603164,56.21390565,Cybersecurity,Other,1.874875757,Placed
7.26585121,3,Tier 2,India,100-300,2,72.32923802,56.47055628,Data Science,Finance,4.677676231,Not Placed
6.401210771,0,Tier 3,India,Top 100,1,63.21497312,62.77506945,Data Science,Manufacturing,2.574787474,Not Placed
8.24092158,1,Tier 3,USA,300+,1,55.60166216,48.56920137,AI/ML,Finance,6.617383756,Placed
7.092539707,1,Tier 2,USA,300+,1,45.57657951,60.81889172,Cloud,Healthcare,2.114218359,Not Placed
7.943437747,3,Tier 2,India,300+,1,60.64273678,59.2778056,Cloud,Healthcare,4.752872688,Not Placed
7.054014785,0,Tier 3,India,Top 100,2,76.7782574,100,Cloud,Manufacturing,6.987163699,Placed
8.64859834,0,Tier 2,UK,Top 100,3,83.75803061,54.9493427,Cloud,Tech,3.924707554,Placed
8.404272674,0,Tier 2,Germany,300+,0,98.3148683,93.83221967,Core CS,Consulting,4.320234968,Placed
6.800828681,0,Tier 3,Germany,300+,2,97.42314503,53.0232912,AI/ML,Manufacturing,4.827596041,Placed
7.777256761,1,Tier 2,Canada,Top 100,0,51.88106337,68.77751428,Cloud,Healthcare,5.312785651,Placed
7.51630076,0,Tier 1,India,100-300,2,49.98975969,68.11732987,Cybersecurity,Healthcare,1.669616931,Not Placed
8.094905246,0,Tier 2,India,Top 100,0,58.12122753,82.98765816,AI/ML,Healthcare,4.935702189,Placed
6.228061232,0,Tier 2,USA,100-300,1,72.68950663,80.96287318,Core CS,Consulting,5.808872001,Placed
7.548841168,3,Tier 1,USA,100-300,2,57.81086499,92.24887513,Cybersecurity,Consulting,8.391623866,Placed
7.846739589,1,Tier 2,Germany,Top 100,2,68.03534288,68.35455258,Cloud,Tech,4.111217768,Placed
5.593008411,1,Tier 3,Germany,100-300,3,67.15767771,79.99591947,Cybersecurity,Consulting,4.1335735,Not Placed
6.05339319,0,Tier 1,India,100-300,2,76.28378963,54.80993322,Data Science,Healthcare,5.32555615,Not Placed
5.368614258,2,Tier 1,Germany,100-300,0,70.8365854,55.00539348,Cybersecurity,Manufacturing,3.287860835,Not Placed
6.784474532,0,Tier 3,India,300+,0,81.69429578,76.0870526,Data Science,Consulting,7.158038015,Placed
7.574033805,1,Tier 2,Canada,Top 100,0,65.6056064,72.75763812,Core CS,Healthcare,5.118589101,Not Placed
8.201885642,0,Tier 1,Canada,100-300,0,84.22173005,85.94773633,Core CS,Manufacturing,5.691014311,Placed
7.059275824,0,Tier 3,UK,300+,1,42.44643016,64.04958096,AI/ML,Consulting,5.822384837,Placed
8.302892436,0,Tier 2,USA,300+,0,64.00908811,66.68877223,Cybersecurity,Consulting,2.824137248,Placed
5.895918833,1,Tier 2,UK,100-300,3,76.37063321,46.80993747,Cloud,Finance,5.08111306,Not Placed
5.637294049,2,Tier 2,Canada,300+,0,67.72267199,84.29253418,Data Science,Other,3.644977409,Not Placed
6.955561841,1,Tier 1,Germany,100-300,3,44.35465988,63.70641319,AI/ML,Consulting,3.680419399,Placed
7.307252359,0,Tier 3,USA,300+,1,52.11079007,39.29675128,Data Science,Consulting,5.780885174,Not Placed
6.973844202,2,Tier 2,USA,100-300,2,57.33063941,90.30172322,Data Science,Tech,6.685879657,Not Placed
5.34604632,2,Tier 2,UK,300+,2,54.58705654,83.9438053,Cybersecurity,Other,4.50239678,Placed
6.928703968,0,Tier 3,USA,300+,0,70.20475582,63.69281178,Data Science,Healthcare,7.28323075,Placed
5.9564244,2,Tier 1,Canada,300+,4,52.84526967,66.4583474,Data Science,Finance,4.333822676,Placed
7.535738039,2,Tier 1,Germany,300+,1,85.41557567,96.03602716,Cloud,Consulting,2.577566953,Not Placed
7.293278597,1,Tier 1,UK,Top 100,4,58.80512995,81.95299394,Cybersecurity,Healthcare,3.340177622,Placed
6.248096171,0,Tier 1,Germany,300+,2,54.52542305,67.95357343,Cloud,Consulting,7.062848492,Placed
6.588906466,2,Tier 2,UK,300+,3,84.89237154,58.09100474,AI/ML,Tech,7.549967443,Not Placed
6.152629182,0,Tier 2,India,Top 100,2,68.43802803,79.76243876,Core CS,Tech,5.290209614,Placed
6.949856722,0,Tier 1,USA,300+,4,55.96370325,66.70987791,Data Science,Healthcare,4.05984941,Not Placed
7.764113856,3,Tier 1,India,300+,1,78.15300933,64.3476841,Cybersecurity,Manufacturing,4.769388847,Not Placed
6.211419163,1,Tier 1,USA,Top 100,4,56.43801922,63.58241888,Core CS,Consulting,4.69872738,Placed
7.403237212,2,Tier 3,India,100-300,1,76.75063015,100,Data Science,Manufacturing,5.14237995,Placed
